block_id,ocr_start_sec,ocr_end_sec,ocr_start_time,ocr_end_time,ocr_duration_sec,ocr_duration_min,window_id,speech_start_sec,speech_end_sec,speech_start_time,speech_end_time,speech_duration_sec,overlap_sec,overlap_ratio_of_ocr_block,overlap_ratio_of_speech_window,ocr_theme,ocr_themes_present,ocr_text,speech_theme,speech_themes_present,speech_candidates_present,speech_parties_present,speech_text,speech_source_segments,speech_transition_reason
4,57.0,66.0,00:57,01:06,9.0,0.15,1,60.0,90.0,01:00,01:30,30.0,6.0,0.6666666666666666,0.2,Other/Unknown,,tvi 19 55 | 19 55 | amos derrotar | o pacote,Governo/Partidos,"Governo/Partidos, Greves/Trabalho",,,"Porém, se começamos este sinal nacional com os momentos de alta atenção que se vivem a esta hora na Assembleia da República. Depois de uma manifestação que se iniciou de forma pacífica no rossil a improteste contra o pacote laboral, os anemos exaltaram-se a chegada ao Parlamento. Um grupo de pessoas que vemos agora em imagem começou a remissar objetos em semas, garrafas e pedras contra as escadarias",1,
5,66.0,195.0,01:06,03:15,129.0,2.15,1,60.0,90.0,01:00,01:30,30.0,24.0,0.18604651162790697,0.8,Greves/Trabalho,"Greves/Trabalho, Justiça/Segurança",19 55 | tvi | depro dar | greve geral em todo o país | tvi 19 55 | cresce a tensão na escadaria da assembleia | ânimos sobem de tom em frente à assembleia | tvi 19 56,Governo/Partidos,"Governo/Partidos, Greves/Trabalho",,,"Porém, se começamos este sinal nacional com os momentos de alta atenção que se vivem a esta hora na Assembleia da República. Depois de uma manifestação que se iniciou de forma pacífica no rossil a improteste contra o pacote laboral, os anemos exaltaram-se a chegada ao Parlamento. Um grupo de pessoas que vemos agora em imagem começou a remissar objetos em semas, garrafas e pedras contra as escadarias",1,
14,2133.0,2274.0,35:33,37:54,141.0,2.35,72,2190.0,2220.0,36:30,37:00,30.0,30.0,0.2127659574468085,1.0,Greves/Trabalho,"Governo/Partidos, Greves/Trabalho",greve geral em todo o país | guerra dos números fracasso ou vitória | 20 29 | tvi | guerra dos números fracasso ou vitória pedro santos guerreiro i tvi diretor executivo | pedro santos guerreiro i tvi diretor executivo | tvi 20 29 | tvi 20 30,Greves/Trabalho,"Governo/Partidos, Greves/Trabalho",,,"a mudar de posição, isso vai, naturalmente, a banar aqui as contas. O governo tem vindo a dizer que este é uma greve que, com objetivos meramente políticos, e que os funcionários públicos solidarizam como a greve que, na verdade, só afeta os privados. Este é verdade. Não, isso não é rigoroso. É verdade que, a maioria dos trabalhadores dos Estados tem o chamado contrato de trabalho em funções públicas, e, portanto, obedece ou respeito ao legisário do trabalho em funções públicas, que não é diretamente ao trato. Indiretamente algumas matérias que remetem para o código",30,
14,2133.0,2274.0,35:33,37:54,141.0,2.35,73,2220.0,2250.0,37:00,37:30,30.0,30.0,0.2127659574468085,1.0,Greves/Trabalho,"Governo/Partidos, Greves/Trabalho",greve geral em todo o país | guerra dos números fracasso ou vitória | 20 29 | tvi | guerra dos números fracasso ou vitória pedro santos guerreiro i tvi diretor executivo | pedro santos guerreiro i tvi diretor executivo | tvi 20 29 | tvi 20 30,Greves/Trabalho,Greves/Trabalho,,,"que trabalham, mas diretamente não são afetados, e, a verdade, que os funcionários públicos têm mais proteção do que os trabalhadores de iniciativa privada. No entanto, hoje, já há muitos trabalhadores dos Estados que têm contrato individual de trabalho. E para esses, é igual. Ou seja, são afetados. Não sabe quantissão, mas serão na casa dos 150 mil, talvez perto de dos Estados. Mas a dada assim a maior percentage de trabalhadores dos afetados foram aqueles que não cobrimos? Estas privados, claro. Não fizeram greve que são os privados. Vamos então agora para um palavra",30,
14,2133.0,2274.0,35:33,37:54,141.0,2.35,74,2250.0,2280.0,37:30,38:00,30.0,24.0,0.1702127659574468,0.8,Greves/Trabalho,"Governo/Partidos, Greves/Trabalho",greve geral em todo o país | guerra dos números fracasso ou vitória | 20 29 | tvi | guerra dos números fracasso ou vitória pedro santos guerreiro i tvi diretor executivo | pedro santos guerreiro i tvi diretor executivo | tvi 20 29 | tvi 20 30,Governo/Partidos,"Governo/Partidos, Economia/Proteção Social, Greves/Trabalho",,,"final. O que que te parece? Este pacote laboral vai ser ditado apenas a manutenção de aquilo que o governo já tinha dito, é para cumprir de é para cumprir de é para cumprir. Por vontade do governo não mudará. O governo entrou com muita confiança neste processo, tanto que não fez para negociações com o GT. Não, nesse que a desfersou criando algumas medidas para os trabalhadores, administraço-se o meu edício, testevelmente, que faça as empresas os trabalhadores, têm direitos a mais, e, portanto, esta proposta era para nivelar. E, portanto, de lado do governo,",30,
15,2274.0,2376.0,37:54,39:36,102.0,1.7,74,2250.0,2280.0,37:30,38:00,30.0,6.0,0.058823529411764705,0.2,Greves/Trabalho,"Greves/Trabalho, Saúde, Educação, Transportes/Mobilidade, Eleições/Campanha, Governo/Partidos",greve geral em todo o país | tvi 20 32 | tvi greve geral em todo o país | saúde transportes e educação fortemente afetados | 20 32 | tvi | greve geral paralisou o país | tvi 20 33,Governo/Partidos,"Governo/Partidos, Economia/Proteção Social, Greves/Trabalho",,,"final. O que que te parece? Este pacote laboral vai ser ditado apenas a manutenção de aquilo que o governo já tinha dito, é para cumprir de é para cumprir de é para cumprir. Por vontade do governo não mudará. O governo entrou com muita confiança neste processo, tanto que não fez para negociações com o GT. Não, nesse que a desfersou criando algumas medidas para os trabalhadores, administraço-se o meu edício, testevelmente, que faça as empresas os trabalhadores, têm direitos a mais, e, portanto, esta proposta era para nivelar. E, portanto, de lado do governo,",30,
15,2274.0,2376.0,37:54,39:36,102.0,1.7,75,2280.0,2310.0,38:00,38:30,30.0,30.0,0.29411764705882354,1.0,Greves/Trabalho,"Greves/Trabalho, Saúde, Educação, Transportes/Mobilidade, Eleições/Campanha, Governo/Partidos",greve geral em todo o país | tvi 20 32 | tvi greve geral em todo o país | saúde transportes e educação fortemente afetados | 20 32 | tvi | greve geral paralisou o país | tvi 20 33,Governo/Partidos,Governo/Partidos,,CHEGA,"não há nenhuma predisposição para isso. O paradoxa aqui é que o governo não depende só da O GT. Neste momento, o governo está nas mãos de chega. E, portanto, aquilo que chega a vier a exigir para aprovar esta lei, é aquilo que o governo é o terreno que o governo já perdeu. Obrigada por esta análise, que a Temes chega aqui como uma espécie de balança que faz pesar para um lado ou para o outro. O PSA vai ser o que não vai entrar neste guerra. A verdade é","30, 31",
15,2274.0,2376.0,37:54,39:36,102.0,1.7,76,2310.0,2340.0,38:30,39:00,30.0,30.0,0.29411764705882354,1.0,Greves/Trabalho,"Greves/Trabalho, Saúde, Educação, Transportes/Mobilidade, Eleições/Campanha, Governo/Partidos",greve geral em todo o país | tvi 20 32 | tvi greve geral em todo o país | saúde transportes e educação fortemente afetados | 20 32 | tvi | greve geral paralisou o país | tvi 20 33,Eleições/Campanha,"Eleições/Campanha, Governo/Partidos",,,"que a Casa Nova Legislação Liberal avançará o novo presente de república a decidir o que fará. A india de grevas já há candidatos a Blaine que defendem a vida negociação e há quem peça ao governo que retira a proposta. Em dia de greva geral, os candidatos presidenciais às querdas se irão a rua e juntaram saluta contra o pacote laboral. É o único atitude centro da parte do vente que seria retirar essa proposta. Que o que sabedores decidirem, como forma do outro, tramam em","31, 32",
15,2274.0,2376.0,37:54,39:36,102.0,1.7,77,2340.0,2370.0,39:00,39:30,30.0,30.0,0.29411764705882354,1.0,Greves/Trabalho,"Greves/Trabalho, Saúde, Educação, Transportes/Mobilidade, Eleições/Campanha, Governo/Partidos",greve geral em todo o país | tvi 20 32 | tvi greve geral em todo o país | saúde transportes e educação fortemente afetados | 20 32 | tvi | greve geral paralisou o país | tvi 20 33,Governo/Partidos,"Eleições/Campanha, Governo/Partidos, Economia/Proteção Social",,,"mim um candidato solidário, assim como trão o presidente solidário, seu fórile de percento republicans, uma proposta destra de pescaras mãos. Aquilo que nós temos visto por parte do governo não é um diálogo, é um monol, e um pizente da República não vai legislar, não só ir me expir num trabalho do governo, mas vai fazer um pouco importante, ouvi-se português que nós fomos aqui a fazer hoje e dizer ao governo que o governo tem também de usovir. Ovi hoje as declarações do governo atentar, minorizar agredo, gente que apetica de um dia de salário, que o governo",32,
15,2274.0,2376.0,37:54,39:36,102.0,1.7,78,2370.0,2400.0,39:30,40:00,30.0,6.0,0.058823529411764705,0.2,Greves/Trabalho,"Greves/Trabalho, Saúde, Educação, Transportes/Mobilidade, Eleições/Campanha, Governo/Partidos",greve geral em todo o país | tvi 20 32 | tvi greve geral em todo o país | saúde transportes e educação fortemente afetados | 20 32 | tvi | greve geral paralisou o país | tvi 20 33,Eleições/Campanha,"Eleições/Campanha, Governo/Partidos, Greves/Trabalho",,,"tem de compreender, que não pode pedir a quem trabalha. Os três foram os únicos que optaram de desfarecer o lado dos trabalhadores e faltar o evento e a da democracia em Uairas, por onde passaram os bastantes candidatos presidenciais, ainda que com a visão diferentes sobre a legislação da Braula. É uma proposta temporária, do Governo tem que ter mais bom senso e um iludado para perceber que criou um problema e que senteu nesse problema e que agora a melhor maneira de fazer","32, 33",
16,2376.0,2469.0,39:36,41:09,93.0,1.55,78,2370.0,2400.0,39:30,40:00,30.0,24.0,0.25806451612903225,0.8,Eleições/Campanha,"Governo/Partidos, Greves/Trabalho, Eleições/Campanha",catarina martins isto é um sinal fortíssimo | greve geral paralisou o país | 20 33 | tvi | seguro pede ao governo que retire a proposta | tvi 20 33 | 20 34 | tvi 20 34,Eleições/Campanha,"Eleições/Campanha, Governo/Partidos, Greves/Trabalho",,,"tem de compreender, que não pode pedir a quem trabalha. Os três foram os únicos que optaram de desfarecer o lado dos trabalhadores e faltar o evento e a da democracia em Uairas, por onde passaram os bastantes candidatos presidenciais, ainda que com a visão diferentes sobre a legislação da Braula. É uma proposta temporária, do Governo tem que ter mais bom senso e um iludado para perceber que criou um problema e que senteu nesse problema e que agora a melhor maneira de fazer","32, 33",
16,2376.0,2469.0,39:36,41:09,93.0,1.55,79,2400.0,2430.0,40:00,40:30,30.0,30.0,0.3225806451612903,1.0,Eleições/Campanha,"Governo/Partidos, Greves/Trabalho, Eleições/Campanha",catarina martins isto é um sinal fortíssimo | greve geral paralisou o país | 20 33 | tvi | seguro pede ao governo que retire a proposta | tvi 20 33 | 20 34 | tvi 20 34,Other/Unknown,,,,democraticamente é retirar a sua proposta. Nas três partes que estão envolvidas neste processo sejam capaces de juntar novamente e de alugar e negociar. Se chegamos a este ponto é,"33, 34",
16,2376.0,2469.0,39:36,41:09,93.0,1.55,80,2430.0,2460.0,40:30,41:00,30.0,30.0,0.3225806451612903,1.0,Eleições/Campanha,"Governo/Partidos, Greves/Trabalho, Eleições/Campanha",catarina martins isto é um sinal fortíssimo | greve geral paralisou o país | 20 33 | tvi | seguro pede ao governo que retire a proposta | tvi 20 33 | 20 34 | tvi 20 34,Eleições/Campanha,"Eleições/Campanha, Governo/Partidos",,,"por que o governo fallou. A greva é um direito que deve ser educável, é um direito fundamental, mas também temos que garantir direito que é em quero trabalhar e de quem. Hoje, aqui, se continuar a trabalhar e se não aconteceu e ouve pequenos partidos que fizeram isto um dia deles. O que é das forças que estão a apoiar e decidir fazer esta greva. Eu não vi o único alteração de ação liberal que admiti-se. E se acred que quando naar as novas gerações, não terem qualquer possibilidade em breve. Na minha posição, não só com candidatos, como usando a República,",34,
16,2376.0,2469.0,39:36,41:09,93.0,1.55,81,2460.0,2490.0,41:00,41:30,30.0,9.0,0.0967741935483871,0.3,Eleições/Campanha,"Governo/Partidos, Greves/Trabalho, Eleições/Campanha",catarina martins isto é um sinal fortíssimo | greve geral paralisou o país | 20 33 | tvi | seguro pede ao governo que retire a proposta | tvi 20 33 | 20 34 | tvi 20 34,Other/Unknown,,,,"os interesses repetienses e, sobretudo, desta geração mais jovem, nunca fará greva. A avançar o novo tocote laboral tradicer promulgado ou não, o novo presidente da República. dessa vez, inevitablemente, para falarmos da greva geral. Qual é tu, Penhal? Estava as aspéras desse tipo de paralisação ou não ficar esteminamente surpreendido com o que... E também com o","34, 35",
17,2469.0,2490.0,41:09,41:30,21.0,0.35,81,2460.0,2490.0,41:00,41:30,30.0,21.0,1.0,0.7,Other/Unknown,,tvi 20 35 | irreverênci | irreverência | 5coluna miguel | 20 35,Other/Unknown,,,,"os interesses repetienses e, sobretudo, desta geração mais jovem, nunca fará greva. A avançar o novo tocote laboral tradicer promulgado ou não, o novo presidente da República. dessa vez, inevitablemente, para falarmos da greva geral. Qual é tu, Penhal? Estava as aspéras desse tipo de paralisação ou não ficar esteminamente surpreendido com o que... E também com o","34, 35",
18,2490.0,3165.0,41:30,52:45,675.0,11.25,82,2490.0,2520.0,41:30,42:00,30.0,30.0,0.044444444444444446,1.0,Greves/Trabalho,"Greves/Trabalho, Internacional",tvi 20 35 | 1 a greve geral desde 2013 | 20 35 | 5coluna | tvi | análise ao protesto que paralisou o país | 20 36 | 1 greve geral desde 2013,Governo/Partidos,"Governo/Partidos, Greves/Trabalho",,,"que viste no Parlamento? O que vim do Parlamento de Remaustação do Língue Ventes, que não tem nada a ver com a greva geral. Era um Mítrax, aqui o Léon Mítrax, pediu-nos estar no estado da luz, fazer distúrbios, porque tenham estado a euria que nada. Mas se aproveitaram e encamaram. Sem clara, mas não tem nada a ver, que não são protestantes contra o bloco laboral. Nada. Bom, indo ao dia de greva geral, eu não posso dizer como é que ocorreu. Só posso ter processões. Não vou entrar na gaga de números entre o governo e os sindicatos, era o",35,
18,2490.0,3165.0,41:30,52:45,675.0,11.25,83,2520.0,2550.0,42:00,42:30,30.0,30.0,0.044444444444444446,1.0,Greves/Trabalho,"Greves/Trabalho, Internacional",tvi 20 35 | 1 a greve geral desde 2013 | 20 35 | 5coluna | tvi | análise ao protesto que paralisou o país | 20 36 | 1 greve geral desde 2013,Other/Unknown,,,,"que me faltava. Que o que eu posso dizer é que está no end-jubo. Portanto, a minha conclusão resulta da perceção que agora é palavra de moda também de que a função pública fez grave","35, 36",
18,2490.0,3165.0,41:30,52:45,675.0,11.25,84,2550.0,2580.0,42:30,43:00,30.0,30.0,0.044444444444444446,1.0,Greves/Trabalho,"Greves/Trabalho, Internacional",tvi 20 35 | 1 a greve geral desde 2013 | 20 35 | 5coluna | tvi | análise ao protesto que paralisou o país | 20 36 | 1 greve geral desde 2013,Educação,"Educação, Transportes/Mobilidade",,,"o trefeito massivamente e quem não tem como ter patrão o Estado não fez grave, trabalhou ou há a testaça... Portanto, são publicados de rio e os privados não. Exatamente, o que é normal? Estamos habituados a isso, como estamos habituados, por exemplo, haver que a CP, a empresa pública, que mais graves faz do país, começou a fazer 24 horas antes. Já hortem. E os professores que agora vão fazer graves antes do fim de semana continuam a manhã para ter 4 dias de semana. Tudo isso era provisível. Sem nada. Tu e as graves a sexta-feira. Exatamente, não, mas era de...",36,
18,2490.0,3165.0,41:30,52:45,675.0,11.25,85,2580.0,2610.0,43:00,43:30,30.0,30.0,0.044444444444444446,1.0,Greves/Trabalho,"Greves/Trabalho, Internacional",tvi 20 35 | 1 a greve geral desde 2013 | 20 35 | 5coluna | tvi | análise ao protesto que paralisou o país | 20 36 | 1 greve geral desde 2013,Governo/Partidos,"Governo/Partidos, Greves/Trabalho",,,"Mas é o facto, é o facto. Sabe a marca da para quinta, a sexta-feira, talvez não é a sexta, mas para prolongar um passo a sexta-quator dias de semana. Calle-les muito mal e eu acho em termos do penhão pública, mas para o telho é que sabe. E em relação à força ou não, que este protesto acaba por ter na sua opinião, em forçar o governo a recuar ou não no pacote laboral, para esse que... Toda a força está na UGT, como é o obvio, por aqui das... Mas tem a disposição necessária, porque não tem gru, não","36, 37",
18,2490.0,3165.0,41:30,52:45,675.0,11.25,86,2610.0,2640.0,43:30,44:00,30.0,30.0,0.044444444444444446,1.0,Greves/Trabalho,"Greves/Trabalho, Internacional",tvi 20 35 | 1 a greve geral desde 2013 | 20 35 | 5coluna | tvi | análise ao protesto que paralisou o país | 20 36 | 1 greve geral desde 2013,Economia/Proteção Social,"Economia/Proteção Social, Greves/Trabalho",,,"tem gru, não tem gru... Mas não para já vimos, não tem gru, hoje falar, dizendo que os números que têm são de uma greve inés possíveis e que não vai recuar coisa nenhuma, até porque está a desenvolver o país, e aliás usou muito a lavenca de classificação de o de Economist esta semana, dizendo que a nossa economia está... é a primeira classificada nos países ao fim de... É o melhor desempenhê, né? É doce com o pastel de mata, por ter que estar tudo bem. Esta mensagem do programa este tem solidêche e como é que",37,
18,2490.0,3165.0,41:30,52:45,675.0,11.25,87,2640.0,2670.0,44:00,44:30,30.0,30.0,0.044444444444444446,1.0,Greves/Trabalho,"Greves/Trabalho, Internacional",tvi 20 35 | 1 a greve geral desde 2013 | 20 35 | 5coluna | tvi | análise ao protesto que paralisou o país | 20 36 | 1 greve geral desde 2013,Greves/Trabalho,Greves/Trabalho,,,se compagina com a greve de hoje?,37,
18,2490.0,3165.0,41:30,52:45,675.0,11.25,88,2670.0,2700.0,44:30,45:00,30.0,30.0,0.044444444444444446,1.0,Greves/Trabalho,"Greves/Trabalho, Internacional",tvi 20 35 | 1 a greve geral desde 2013 | 20 35 | 5coluna | tvi | análise ao protesto que paralisou o país | 20 36 | 1 greve geral desde 2013,Other/Unknown,,,,"Bom, mas o terminal diz, outros pedidos são justacados, é reintegrado. O que é esta nova lei para o tempo de fazer é que o patrão, diga, não, eu não reintegro. Eu",38,
18,2490.0,3165.0,41:30,52:45,675.0,11.25,89,2700.0,2730.0,45:00,45:30,30.0,30.0,0.044444444444444446,1.0,Greves/Trabalho,"Greves/Trabalho, Internacional",tvi 20 35 | 1 a greve geral desde 2013 | 20 35 | 5coluna | tvi | análise ao protesto que paralisou o país | 20 36 | 1 greve geral desde 2013,Ambiente/Meteorologia/Proteção Civil,Ambiente/Meteorologia/Proteção Civil,,,"indiminizo para que eu não volte. É facilmente entendível, vamos imaginar uma pequena empresa, uma parcelaria com seis empregados. Há um que me erra com o patrão a vice-versa. É despedido, o terminal diz, não. Não, foi mal despedido, tem que voltar. Isso vai criar um ambiente.",38,
18,2490.0,3165.0,41:30,52:45,675.0,11.25,92,2790.0,2820.0,46:30,47:00,30.0,30.0,0.044444444444444446,1.0,Greves/Trabalho,"Greves/Trabalho, Internacional",tvi 20 35 | 1 a greve geral desde 2013 | 20 35 | 5coluna | tvi | análise ao protesto que paralisou o país | 20 36 | 1 greve geral desde 2013,Other/Unknown,,,,"ser prejudicado. Portanto... Agora, deixe-me dizer, há coisas que eu acho insoportáveis neste pacote, por exemplo, a história dos contrátios a termo. Os contrátios a prazo não é só passar dois para três anos. É aquela desfusição que permite que a uma empresa contratar a termo, quem nunca trabalhou a outra maneira. Vamos imaginar, estão circunficiosos no é, se pode conduzir a",39,
18,2490.0,3165.0,41:30,52:45,675.0,11.25,93,2820.0,2850.0,47:00,47:30,30.0,30.0,0.044444444444444446,1.0,Greves/Trabalho,"Greves/Trabalho, Internacional",tvi 20 35 | 1 a greve geral desde 2013 | 20 35 | 5coluna | tvi | análise ao protesto que paralisou o país | 20 36 | 1 greve geral desde 2013,Other/Unknown,,,,"eternidade, sempre com contrátios a prazo. Vamos imaginar que alguém que tem 30 anos está a trabalhar desde 25, teve sempre contrátios a prazo. Vamos correm uma nova empresa e eles perguntam, e vão passar a perguntar, ouve, tu já fostifetivo? Ah, não, ainda não fostifetivo, o quinto, entre os a prazo. e estenso portável, isso não é possível, igual ao modo. E termina a perfeitariva de valor. A tentativa de enfaraquecer a contratação coletiva, a meu ver, é uma tentativa obviamente com outras trabalhadoras. E é mais força","39, 40",
18,2490.0,3165.0,41:30,52:45,675.0,11.25,94,2850.0,2880.0,47:30,48:00,30.0,30.0,0.044444444444444446,1.0,Greves/Trabalho,"Greves/Trabalho, Internacional",tvi 20 35 | 1 a greve geral desde 2013 | 20 35 | 5coluna | tvi | análise ao protesto que paralisou o país | 20 36 | 1 greve geral desde 2013,Other/Unknown,,,,"no local. Em cinto, semigual, para avançarmos para o próximo tema. Vim mais pontos de favor, desse pacote liberal, na tua avaliação, do que pontos contra.",40,
18,2490.0,3165.0,41:30,52:45,675.0,11.25,95,2880.0,2910.0,48:00,48:30,30.0,30.0,0.044444444444444446,1.0,Greves/Trabalho,"Greves/Trabalho, Internacional",tvi 20 35 | 1 a greve geral desde 2013 | 20 35 | 5coluna | tvi | análise ao protesto que paralisou o país | 20 36 | 1 greve geral desde 2013,Other/Unknown,,,,"não estivesse as periodistas, não se tivesse preparado para dar não ao trâmbio. Toda a gente sabia o que ele vinha. Tudo o que aqui está foi teorezado pelo movimento maga, pelo vestido bernan, por exemplo, quando se instalou em Italia, dizia que vinha catiquizar, digamos",41,
18,2490.0,3165.0,41:30,52:45,675.0,11.25,96,2910.0,2940.0,48:30,49:00,30.0,30.0,0.044444444444444446,1.0,Greves/Trabalho,"Greves/Trabalho, Internacional",tvi 20 35 | 1 a greve geral desde 2013 | 20 35 | 5coluna | tvi | análise ao protesto que paralisou o país | 20 36 | 1 greve geral desde 2013,Other/Unknown,,,,"assim, os líderes europeus, coincidências de movimento maga, que é nacionalismo, patriotismo, antimigração, etc., valores, tradicionais, essa ameira, religião, tudo isso. Sabíamos que era o que trâmbio ia fazer. Eu lembro de uma entrevista, a quanto tônio gosta dele, um pouco já, como presente o coceiro, o pouco depois do trâmbio de uma aposta, aquilo perguntaram como é que isso vai ser as relações com o trâmbio. Vamos lá ver como é que ele vem. Mas o que é que sim? Vamos lá ver, mas eu não conheço.",41,
18,2490.0,3165.0,41:30,52:45,675.0,11.25,97,2940.0,2970.0,49:00,49:30,30.0,30.0,0.044444444444444446,1.0,Greves/Trabalho,"Greves/Trabalho, Internacional",tvi 20 35 | 1 a greve geral desde 2013 | 20 35 | 5coluna | tvi | análise ao protesto que paralisou o país | 20 36 | 1 greve geral desde 2013,Other/Unknown,,,,"Talvez seja importante se nós se publicámos também aos nossos telespectadores do que é esta estratégia, porque não conhece. Bom, a estratégia são 33 pares nos descomens 3 de um lidoras dedicadas à Europa. E é isso, diz que Europa está à beira da extinção civilizacional, porque, devido a receber imigrantes, a tal teoria de substituição, devido aos valores tradicionais, não posto em casa, devido a falta de liberdades, por santo. E aqui é um instância que é",42,
18,2490.0,3165.0,41:30,52:45,675.0,11.25,98,2970.0,3000.0,49:30,50:00,30.0,30.0,0.044444444444444446,1.0,Greves/Trabalho,"Greves/Trabalho, Internacional",tvi 20 35 | 1 a greve geral desde 2013 | 20 35 | 5coluna | tvi | análise ao protesto que paralisou o país | 20 36 | 1 greve geral desde 2013,Internacional,Internacional,,,achar sobretudo da tentativa de controlar as redes sociais americanas. negociaram uma rápida sessão das hostilidades no cane a imitigar o risco de um confronto entre a Rússia e outros países europeus. É que o único sitio onde,"42, 43",
18,2490.0,3165.0,41:30,52:45,675.0,11.25,99,3000.0,3030.0,50:00,50:30,30.0,30.0,0.044444444444444446,1.0,Greves/Trabalho,"Greves/Trabalho, Internacional",tvi 20 35 | 1 a greve geral desde 2013 | 20 35 | 5coluna | tvi | análise ao protesto que paralisou o país | 20 36 | 1 greve geral desde 2013,Internacional,Internacional,,,"eu estou da cor de sempre tive. Eu acho que isto é um objetivo da Europa, acabar com o gaga da o cane rapidamente. E a festar o período que a guerra passasse para outros países da Europa, devia ser a preocupação central da Europa. É do seu ponto. É do seu ponto. Não sendo nada consenso ao que tu acabas de dizer, na verdade, sabe-se. O que te pergunta é, esse ponto do Donald Trump nesta estratégia não significa que os seis insmediatamente se",43,
18,2490.0,3165.0,41:30,52:45,675.0,11.25,100,3030.0,3060.0,50:30,51:00,30.0,30.0,0.044444444444444446,1.0,Greves/Trabalho,"Greves/Trabalho, Internacional",tvi 20 35 | 1 a greve geral desde 2013 | 20 35 | 5coluna | tvi | análise ao protesto que paralisou o país | 20 36 | 1 greve geral desde 2013,Internacional,Internacional,,,"pointe fora desse possível conflito entre a Europa e a Rússia. O que trampa o que quer dizer há aos líderes de estupos. Sim, tem os casal. A alviada é uma forma. Ah, meus amigos, façam lá a sua vida porque já decidia minha. E a minha espada. A alviada é uma parte de estas três pais, né? Que assulou, adiou-se a crescenta. Então que os dias dos Estados Unidos acararam todo o peso do mundo, acabaram. Acabaram. E agora há muitas nações nossas alliadas que são ricas e","43, 44",
18,2490.0,3165.0,41:30,52:45,675.0,11.25,101,3060.0,3090.0,51:00,51:30,30.0,30.0,0.044444444444444446,1.0,Greves/Trabalho,"Greves/Trabalho, Internacional",tvi 20 35 | 1 a greve geral desde 2013 | 20 35 | 5coluna | tvi | análise ao protesto que paralisou o país | 20 36 | 1 greve geral desde 2013,Other/Unknown,,,,"que têm os meios e a susticação para tratar de sua própria defesa e simontaneamento que contribuírem para a defesa comum. E o que é mais grave aqui no meio disso, é quando","44, 45",
18,2490.0,3165.0,41:30,52:45,675.0,11.25,102,3090.0,3120.0,51:30,52:00,30.0,30.0,0.044444444444444446,1.0,Greves/Trabalho,"Greves/Trabalho, Internacional",tvi 20 35 | 1 a greve geral desde 2013 | 20 35 | 5coluna | tvi | análise ao protesto que paralisou o país | 20 36 | 1 greve geral desde 2013,Internacional,Internacional,,,"eu diz que é a tarefa das EUA, furtou-lhes ser os nacionalismos europeus. Isso é verdadeiramente por aí, gosse, porque a nossa força é união europeia, estarmos unidos, é exatamente não cedermos os nacionalismos regionais de cada país, porque no passado isso quando diziu a duas gaigas na Europa. E aquilo que pode manter a paz e a prosperidade na Europa, é exatamente o contrário disso. Ora, quando os Estados Unidos dizem isto, eles não podiam ser mais claros. Estou que putir-me que há-laçar a divisão entre os países europeus. E aos",45,
18,2490.0,3165.0,41:30,52:45,675.0,11.25,103,3120.0,3150.0,52:00,52:30,30.0,30.0,0.044444444444444446,1.0,Greves/Trabalho,"Greves/Trabalho, Internacional",tvi 20 35 | 1 a greve geral desde 2013 | 20 35 | 5coluna | tvi | análise ao protesto que paralisou o país | 20 36 | 1 greve geral desde 2013,Internacional,Internacional,,,"dias, inclusive, que um dos problemas de Europa é a União Europeia. Tal como J.D. Iván se já tinha dito que no discurso que fez a imunic, quer... O pronúncio das trelas começa a concretizar-se a uma velocidade que eventualmente não era aquela que fosse expectável, mas o contido em si era expectável. Deixa-me só terminar. Esta é a antecoheração de guerra dos Estados Unidos a Europa. Eu acho que a Europa tem que perceber e reagir e mater na sua cabeça. Que neste momento se canhare, o maior inimigo da Europa são","45, 46",
18,2490.0,3165.0,41:30,52:45,675.0,11.25,104,3150.0,3180.0,52:30,53:00,30.0,15.0,0.022222222222222223,0.5,Greves/Trabalho,"Greves/Trabalho, Internacional",tvi 20 35 | 1 a greve geral desde 2013 | 20 35 | 5coluna | tvi | análise ao protesto que paralisou o país | 20 36 | 1 greve geral desde 2013,Internacional,Internacional,,,"os Estados Unidos dos alô trâmpicos. Um grande perigo. Vamos avançar para o nosso último tema. Fica este superendido, chocado, indignado, não sei bem qual é o adjetivo, vitor com o jornal de baixo-sobrado, a coisa que é que a cada vez mais raro hoje em dia, todas as intelevoções de idade. O que acha a gente ter ideia da baixo para quem não sabe o único distribuidor adesonais em Portugal, dizer que não vai distribuir mais jornais no","46, 47",
19,3165.0,3174.0,52:45,52:54,9.0,0.15,104,3150.0,3180.0,52:30,53:00,30.0,9.0,1.0,0.3,Other/Unknown,,tvi 20 47,Internacional,Internacional,,,"os Estados Unidos dos alô trâmpicos. Um grande perigo. Vamos avançar para o nosso último tema. Fica este superendido, chocado, indignado, não sei bem qual é o adjetivo, vitor com o jornal de baixo-sobrado, a coisa que é que a cada vez mais raro hoje em dia, todas as intelevoções de idade. O que acha a gente ter ideia da baixo para quem não sabe o único distribuidor adesonais em Portugal, dizer que não vai distribuir mais jornais no","46, 47",
