block_id,start_time,end_time,start_sec,end_sec,duration_min,ocr_theme,speech_theme,final_theme,agreement,needs_review,review_reason,speech_coverage_ratio,speech_theme_support_ratio,n_speech_windows,anchor_candidate_status,anchor_confidence,anchor_pivot_to_piece_time,anchor_candidate_offset_sec,anchor_score,anchor_evidence,speech_transition_near_boundary,nearest_speech_transition_time,nearest_speech_transition_distance_sec,nearest_speech_transition_reason,ocr_themes_present,speech_themes_present,ocr_candidates_present,speech_candidates_present,ocr_text,speech_excerpt,micro_blocks
73,01:04:39,01:04:51,3879.0,3891.0,0.2,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,tvi 21 14 | n n n n | nnnn | mega,,81
74,01:04:51,01:04:54,3891.0,3894.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,tvi 21 14 | iega,,82
75,01:04:54,01:05:00,3894.0,3900.0,0.1,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,tvi 21 14 | ididi | tra | lis | mit fo | entup | primer di,,83
76,01:05:00,01:05:03,3900.0,3903.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,imer depósito | rimer dep | tvi 21 14,,84
77,01:05:03,01:05:06,3903.0,3906.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,spens | tvi 21 14,,85
78,01:05:06,01:05:09,3906.0,3909.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,tvi 21 14 | c538 | caró s | daro,,86
79,01:05:09,01:05:24,3909.0,3924.0,0.25,Desporto,No speech,Desporto,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,Desporto,,,,claro | tvi 21 14 | el gol de santino montillo | hay que cerrar el estadio | suscríbete a hbo max | suscribete a hbo max | hay que cerrar el estadio el gol de santino montillo | tvi 21 15,,87
80,01:05:24,01:05:39,3924.0,3939.0,0.25,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,weak_candidate_no_persistence,low,01:05:30,6.0,4,"body_ocr_appeared_after_empty_baseline, new_body_terms, lexical_shift_from_baseline",True,01:06:00,36.0,"new_theme_after_unknown, lexical_change_high, semantic_change_high, gap_high",,,,,tvi 21 15 | moi | noration | dongfeng montilio | nnnn,,88
81,01:05:39,01:05:42,3939.0,3942.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:06:00,21.0,"new_theme_after_unknown, lexical_change_high, semantic_change_high, gap_high",,,,,21 15 | diretor de informação nuno santos | diretor geral josé eduardo moniz,,89
82,01:05:42,01:05:45,3942.0,3945.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:06:00,18.0,"new_theme_after_unknown, lexical_change_high, semantic_change_high, gap_high",,,,,pedro santos guerreiro | subdiretores paula oliveira | 21 15 | diretores executivos frederico roque de pinho | joaquim sousa martins | raquel matos cruz | director pataoritis,,90
83,01:05:45,01:05:57,3945.0,3957.0,0.2,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,weak_candidate_no_persistence,low,01:05:54,9.0,5,"body_ocr_appeared_after_empty_baseline, body_ocr_volume_jump, new_body_terms, lexical_shift_from_baseline",True,01:06:00,15.0,"new_theme_after_unknown, lexical_change_high, semantic_change_high, gap_high",,,,,diretor fotografia pedro furtado | 21 15 | cenografia catarina amaro | chefe redação pedro pinheiro | edição joão guilherme ferreira | realização francisco krusse | www tvi pt a tvi 2025 | www tvi pt a a tvi 2025,,91
84,01:05:57,01:06:00,3957.0,3960.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:06:00,3.0,"new_theme_after_unknown, lexical_change_high, semantic_change_high, gap_high",,,,,boss | ugo | qllp | dip | ip qi | mathbf d | qiip | ql lp,,92
85,01:06:00,01:06:06,3960.0,3966.0,0.1,Other/Unknown,Economia/Proteção Social,Economia/Proteção Social,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:06:00,0.0,"new_theme_after_unknown, lexical_change_high, semantic_change_high, gap_high",,Economia/Proteção Social,,,d d ib d | qiip | qllp | ip qi | ip qi ip | qlip | lp qi | ql lp ql,"Não, pois não. Então o que é que tem que fazer? Ligar 7, 6, 1, 200, 500. É uma forma fácil. É só um euro mais iva porque há dê uma das chamadas. Tem que ter mais de 8 anos",93
86,01:06:06,01:06:24,3966.0,3984.0,0.3,Economia/Proteção Social,Economia/Proteção Social,Economia/Proteção Social,high,False,,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:06:00,6.0,"new_theme_after_unknown, lexical_change_high, semantic_change_high, gap_high",Economia/Proteção Social,Economia/Proteção Social,,,o concurso pue | 761 200 500 1 00 iva regulamento em tvi | 161 200 500 1 00 iva regulamento em tvi pt | o concurso publicitário 36 2025 | 761200 500 1 00 iva regulamento em tvi pt | oncurso publicitário 36 2025 foi autorizado pi | ário 36 2025 foi autorizado pela cmo prémio e | 1 00 iva regulamento em tvi pt,"Não, pois não. Então o que é que tem que fazer? Ligar 7, 6, 1, 200, 500. É uma forma fácil. É só um euro mais iva porque há dê uma das chamadas. Tem que ter mais de 8 anos",94
87,01:06:24,01:06:30,3984.0,3990.0,0.1,Other/Unknown,Economia/Proteção Social,Economia/Proteção Social,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:06:00,24.0,"new_theme_after_unknown, lexical_change_high, semantic_change_high, gap_high",,Economia/Proteção Social,,,participe de forma informada e responsável s | sorte10 01 01 2026 | a informada e responsável serviço tvi meo | sponsável serviço tvi meo | o tvi meo | o concurso publ,"Não, pois não. Então o que é que tem que fazer? Ligar 7, 6, 1, 200, 500. É uma forma fácil. É só um euro mais iva porque há dê uma das chamadas. Tem que ter mais de 8 anos",95
88,01:06:30,01:06:48,3990.0,4008.0,0.3,Economia/Proteção Social,Other/Unknown,Economia/Proteção Social,ocr_only,False,Speech theme is unknown; OCR provides the usable theme.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:06:00,30.0,"new_theme_after_unknown, lexical_change_high, semantic_change_high, gap_high",Economia/Proteção Social,,,,o concurso publicitário 36 2025 fc | sorteio 01 01 2026 | 761200500 76120050000000000000000000000000000000000 | ncurso publicitário 36 2025 foi autorizado pel | ligue 761 200 500 1 00 iva regulamento em tvi pt | rio 36 2025 foi autorizado pela cmo prémio em | 160e 761 200 500 1 00 iva regulamento em tvi pt | torizado pela cmo prémio em cartão não conv,"e se já sabe, e é esta possibilidade no primeiro dia do ano, ganhar 500 mil euros. São muitos euros se tentar fazer as contas, ao que ganha cada mês. E quanto tempo precisa para ganhar este dinheiro, diga lá, sua investimentozinho tão pequeno e 30 segundos a fazer uma chamada, não vale a pena. Claro que vale. Dê a vligar o 7, 6, 1, 200, 500. Esta é a única forma de participar. Quem não liga, não ganha. Isso",96
89,01:06:48,01:06:51,4008.0,4011.0,0.05,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,informada e responsável serviço tvi meo | prémio e em cartão | 202 | onsável serviço tvi meo | sorte | sorte10 01 01 2026 | tvi meo,"e se já sabe, e é esta possibilidade no primeiro dia do ano, ganhar 500 mil euros. São muitos euros se tentar fazer as contas, ao que ganha cada mês. E quanto tempo precisa para ganhar este dinheiro, diga lá, sua investimentozinho tão pequeno e 30 segundos a fazer uma chamada, não vale a pena. Claro que vale. Dê a vligar o 7, 6, 1, 200, 500. Esta é a única forma de participar. Quem não liga, não ganha. Isso",97
90,01:06:51,01:06:54,4011.0,4014.0,0.05,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,sorte10 01 01 2026 | o concurso public | sorteio 01 01 2026 | o concurso publicitário 36 2025 foi,"e se já sabe, e é esta possibilidade no primeiro dia do ano, ganhar 500 mil euros. São muitos euros se tentar fazer as contas, ao que ganha cada mês. E quanto tempo precisa para ganhar este dinheiro, diga lá, sua investimentozinho tão pequeno e 30 segundos a fazer uma chamada, não vale a pena. Claro que vale. Dê a vligar o 7, 6, 1, 200, 500. Esta é a única forma de participar. Quem não liga, não ganha. Isso",98
91,01:06:54,01:06:57,4014.0,4017.0,0.05,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,sorteio 01 01 2026 | o 36 2025 foi autorizado pela cmo prémio em ca | rizado pela cmo prémio em cartão não conve,"e se já sabe, e é esta possibilidade no primeiro dia do ano, ganhar 500 mil euros. São muitos euros se tentar fazer as contas, ao que ganha cada mês. E quanto tempo precisa para ganhar este dinheiro, diga lá, sua investimentozinho tão pequeno e 30 segundos a fazer uma chamada, não vale a pena. Claro que vale. Dê a vligar o 7, 6, 1, 200, 500. Esta é a única forma de participar. Quem não liga, não ganha. Isso",99
92,01:06:57,01:08:03,4017.0,4083.0,1.1,Economia/Proteção Social,Other/Unknown,Economia/Proteção Social,ocr_only,False,Speech theme is unknown; OCR provides the usable theme.,0.955,1.0,3,late_body_ocr_change,low,,63.0,5,"body_ocr_appeared_after_empty_baseline, body_ocr_volume_jump, new_body_terms, lexical_shift_from_baseline",False,,,,Economia/Proteção Social,,,,161 200 500 1 00 iv regulamento em | prémio em cartão não convertível em dinheir | 761 200 500 1 00 iva regulamento em tvi pt | o não convertível em dinheiro regulamento e | 761200 500 1 00 iva regulamento em tvi pt | el em dinheiro regulamento em tvi pt cada par | 160e 761 200 500 1 00 iva regulamento em tvi pt | gulamento em tvi pt cada participação tem um,"e se já sabe, e é esta possibilidade no primeiro dia do ano, ganhar 500 mil euros. São muitos euros se tentar fazer as contas, ao que ganha cada mês. E quanto tempo precisa para ganhar este dinheiro, diga lá, sua investimentozinho tão pequeno e 30 segundos a fazer uma chamada, não vale a pena. Claro que vale. Dê a vligar o 7, 6, 1, 200, 500. Esta é a única forma de participar. Quem não liga, não ganha. Isso é certo. Quem quiser passar ao lado, deseste oportunidade, também eu pode fazer. Mas quem quiser, pelo menos, tentar uma vez. Nem que seja uma vez, deve fazer agora 7, 6, 1, 200, 500. É a melhor forma de conseguir ficar rico. Eu gosto usar esta expressão, porque isso mesmo, o que acontece...","100, 101"
