block_id,start_time,end_time,start_sec,end_sec,duration_min,ocr_theme,speech_theme,final_theme,agreement,needs_review,review_reason,speech_coverage_ratio,speech_theme_support_ratio,n_speech_windows,anchor_candidate_status,anchor_confidence,anchor_pivot_to_piece_time,anchor_candidate_offset_sec,anchor_score,anchor_evidence,speech_transition_near_boundary,nearest_speech_transition_time,nearest_speech_transition_distance_sec,nearest_speech_transition_reason,ocr_themes_present,speech_themes_present,ocr_candidates_present,speech_candidates_present,ocr_text,speech_excerpt,micro_blocks,review_priority
92,54:00,54:09,3240.0,3249.0,0.15,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,53:30,30.0,"lexical_change_high, semantic_change_high, volume_change_high",,,,,tvi 21 04,"noite coloca a frente a frente em rico com o VEMELE e António Flipe. O surtaio determinou que a primeira pergunta seja dirigida a OVEMELE e a última palavra do debate será de António Flipe. Muito bem-vindos, bem-vindos. O presidente da República está neste momento hospitalizado e os acampanessinamentos desta última 24 horas renovaram um debate sobre a substituição ou o processo de substituição do projeto de Estado. Estando bem em curso a",120,medium
93,54:09,01:26:48,3249.0,5208.0,32.65,Eleições/Campanha,Internacional,Eleições/Campanha,low_conflict,True,OCR and speech themes conflict.,0.908,0.135,60,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,53:30,39.0,"lexical_change_high, semantic_change_high, volume_change_high",Eleições/Campanha,"Abertura/Manchetes, Eleições/Campanha, Saúde, Internacional, Governo/Partidos, Economia/Proteção Social, Greves/Trabalho, Justiça/Segurança, Habitação, Educação","Henrique Gouveia e Melo, António Filipe",,tvi 21 04 | 2000 | presidenciais 26 | 00 00 | antónio filipe | gouveia e melo | henrique | henrique gouveia e melo,"noite coloca a frente a frente em rico com o VEMELE e António Flipe. O surtaio determinou que a primeira pergunta seja dirigida a OVEMELE e a última palavra do debate será de António Flipe. Muito bem-vindos, bem-vindos. O presidente da República está neste momento hospitalizado e os acampanessinamentos desta última 24 horas renovaram um debate sobre a substituição ou o processo de substituição do projeto de Estado. Estando bem em curso a campanha para o seu surparas natural, começamos por aqui, enrique que GoVEMELE. Boa noite aos celos de marcador, Boa noite, do doutor António Flipp, Boa noite, de Albert Carvalho. Considero que se deve comprar elei, porque é isso, o dia terminal, e aproveito...","121, 122, 123, 124, 125",high
94,01:26:48,01:26:54,5208.0,5214.0,0.1,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:27:30,42.0,"new_theme_after_unknown, semantic_change_high",,,,,tvi 21 37,"públicas respondam da cor das direitos que estão consagrados e que aliás o povo que tinha que conquistar o que vinte sem de abril, e que se perdeu muito, estamos muito a quem dos níveis desenvolvem medo que a Constituição prosperia e a decidir tomar esse caminho. Estou em Flipp, e reconhecidando muito obrigado por ter vivindo a TBI, a Sénian, Portugal, esta noite, o próximo debate na TBI e na Sénian, na quinta-feira entre João Cotrinho de Figueiredo e Catrina Martins.",126,medium
96,01:27:18,01:27:24,5238.0,5244.0,0.1,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:27:30,12.0,"new_theme_after_unknown, semantic_change_high",,,,,calçado malas roupa acessórios | qiip | ql lp | lp ql,,130,medium
97,01:27:24,01:27:27,5244.0,5247.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:27:30,6.0,"new_theme_after_unknown, semantic_change_high",,,,,q pi p | lp ql | qilp | qiip | d lp p | qllp | ql lp | qlip,,131,medium
98,01:27:27,01:27:30,5247.0,5250.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:27:30,3.0,"new_theme_after_unknown, semantic_change_high",,,,,a televisão feita por si | em cartão | meio milhao de euros | meio milhão de euros,,132,medium
99,01:27:30,01:27:45,5250.0,5265.0,0.25,Economia/Proteção Social,Abertura/Manchetes,Economia/Proteção Social,low_conflict,True,OCR and speech themes conflict.,1.0,1.0,1,weak_candidate_no_persistence,low,01:27:42,12.0,5,"body_ocr_appeared_after_empty_baseline, body_ocr_volume_jump, new_body_terms, lexical_shift_from_baseline",True,01:27:30,0.0,"new_theme_after_unknown, semantic_change_high",Economia/Proteção Social,Abertura/Manchetes,,,o concurso | ligue já 761200500 1 00 iv regulamento em | 1 00 iva regulamento em tvi pt | o concurso publicitário 36 20 | ligue já 761200500 | ligue já 761200500 1 00 iva regulamento em tvi pt | citário 36 2025 foi autorizado pela cmo prémi | i autorizado pela cmo prémio em cartão não,"Boa noite e meia milhão. É só isto que eu tenho para dizer. Quase, tenho um número também. 761, 250, 761, 250. Este é o seu número da sorte. O número que lhe poada dá esta possibilidade de ganhar meio milhão de euros. Não fique de fora. Tenta sua sorte. Quem liga tem esta oportunidade de mudar de vida. Meio milhão de euros muda a vida de qualquer pessoa. Está a distância de uma chamada. Uma única chamada que lhe","133, 134, 135",high
100,01:27:45,01:27:54,5265.0,5274.0,0.15,Other/Unknown,Abertura/Manchetes,Abertura/Manchetes,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:27:30,15.0,"new_theme_after_unknown, semantic_change_high",,Abertura/Manchetes,,,500 000 em cartão | participação 18 anos limite máximo diário de | prémio | nos limite máximo diário de 6 participações p | o diário de 6 participações por meio de partic | icipações por meio de participação participe | o de participação participe de forma informa | o participe de forma informada e responsáve,"Boa noite e meia milhão. É só isto que eu tenho para dizer. Quase, tenho um número também. 761, 250, 761, 250. Este é o seu número da sorte. O número que lhe poada dá esta possibilidade de ganhar meio milhão de euros. Não fique de fora. Tenta sua sorte. Quem liga tem esta oportunidade de mudar de vida. Meio milhão de euros muda a vida de qualquer pessoa. Está a distância de uma chamada. Uma única chamada que lhe",136,medium
101,01:27:54,01:27:57,5274.0,5277.0,0.05,Other/Unknown,Abertura/Manchetes,Abertura/Manchetes,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:27:30,24.0,"new_theme_after_unknown, semantic_change_high",,Abertura/Manchetes,,,sorteio 01 01 2026 | o concurso p | o concurso publicitário 36 202,"Boa noite e meia milhão. É só isto que eu tenho para dizer. Quase, tenho um número também. 761, 250, 761, 250. Este é o seu número da sorte. O número que lhe poada dá esta possibilidade de ganhar meio milhão de euros. Não fique de fora. Tenta sua sorte. Quem liga tem esta oportunidade de mudar de vida. Meio milhão de euros muda a vida de qualquer pessoa. Está a distância de uma chamada. Uma única chamada que lhe",137,medium
102,01:27:57,01:28:09,5277.0,5289.0,0.2,Economia/Proteção Social,Abertura/Manchetes,Economia/Proteção Social,low_conflict,True,OCR and speech themes conflict.,1.0,0.25,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:27:30,27.0,"new_theme_after_unknown, semantic_change_high",Economia/Proteção Social,Abertura/Manchetes,,,oncurso publicitário 36 2025 foi autorizado | 1 00 iva regulamento em tvi p | ligue já 761200500 | tário 36 2025 foi autorizado pela cmo prémio | ligue já 761200500 1 00 iva regulamento em tvi pt | autorizado pela cmo prémio em cartão não c | mo prémio em cartão não convertível em di | 1 00 iva regulamento em tvi pt,"Boa noite e meia milhão. É só isto que eu tenho para dizer. Quase, tenho um número também. 761, 250, 761, 250. Este é o seu número da sorte. O número que lhe poada dá esta possibilidade de ganhar meio milhão de euros. Não fique de fora. Tenta sua sorte. Quem liga tem esta oportunidade de mudar de vida. Meio milhão de euros muda a vida de qualquer pessoa. Está a distância de uma chamada. Uma única chamada que lhe pode dar esta possibilidade de ficar rico. Fica mesmo rico. Milenário, ele garo 761, 250. É o número fácil de memorizar até. Eu guardava no Telemão, porque isto mês dá jeito. 761, 250 e pensar. E agora? Vou ganhar 500 mil euros. O que vou fazer com eles? O que vou entender? Quer comp...","138, 139",high
103,01:28:09,01:28:15,5289.0,5295.0,0.1,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:27:30,39.0,"new_theme_after_unknown, semantic_change_high",,,,,os limite máximo diário de 6 participações por | prémio em cartão | 500 000 em cartão | diário de 6 participações por meio de particip | prémio | ipações por meio de participação participe de | de participação participe de forma informal | participe de forma informada e responsável,"pode dar esta possibilidade de ficar rico. Fica mesmo rico. Milenário, ele garo 761, 250. É o número fácil de memorizar até. Eu guardava no Telemão, porque isto mês dá jeito. 761, 250 e pensar. E agora? Vou ganhar 500 mil euros. O que vou fazer com eles? O que vou entender? Quer comprar logo uma casa? Tá feito. Um carro tá feito. Dara volta ao mundo, dá para tudo. 500 mil euros dá um para tudo. E mais alguma coisa. Só",140,medium
104,01:28:15,01:28:18,5295.0,5298.0,0.05,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:27:30,45.0,"new_theme_after_unknown, semantic_change_high",,,,,sponsável serviço tvi meo | sorteio 01 01 2026 | ço tvi meo,"pode dar esta possibilidade de ficar rico. Fica mesmo rico. Milenário, ele garo 761, 250. É o número fácil de memorizar até. Eu guardava no Telemão, porque isto mês dá jeito. 761, 250 e pensar. E agora? Vou ganhar 500 mil euros. O que vou fazer com eles? O que vou entender? Quer comprar logo uma casa? Tá feito. Um carro tá feito. Dara volta ao mundo, dá para tudo. 500 mil euros dá um para tudo. E mais alguma coisa. Só",141,medium
105,01:28:18,01:28:24,5298.0,5304.0,0.1,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,o concurso pue | sorteio 01 01 2026 | o concurso publicitário 36 2025 | sorte10 01 01 2026 | ncurso publicitário 36 2025 foi autorizado pe | rio 36 2025 foi autorizado pela cmo prémio en | torizado pela cmo prémio em cartão não co | o prémio em cartão não convertível em dinh,"pode dar esta possibilidade de ficar rico. Fica mesmo rico. Milenário, ele garo 761, 250. É o número fácil de memorizar até. Eu guardava no Telemão, porque isto mês dá jeito. 761, 250 e pensar. E agora? Vou ganhar 500 mil euros. O que vou fazer com eles? O que vou entender? Quer comprar logo uma casa? Tá feito. Um carro tá feito. Dara volta ao mundo, dá para tudo. 500 mil euros dá um para tudo. E mais alguma coisa. Só",142,medium
107,01:29:24,01:29:30,5364.0,5370.0,0.1,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,em cadità | em cary | milhia de euro | em cartão | meio milhao de euros,"com este meio milhão de euros? É verdade. Às vezes ainda parece que é assim o eluzão, não é? Como é que é possível? Até vem estar a dar meio milhão de euros. Está mesmo. E só precisa de fazer uma chamada. Uma. Pode ser que eu seja o seu dia de sorte. Vá lá. Vamos todos juntos. Ligar. 761, 250 e boa sorte. Vamos especiar.",148,medium
